42,10,3,3,0,2,1,0,8,2,36,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,10,3,3,0,1,1,0,8,2,157,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,10,3,3,0,1,2,0,8,2,133,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,5,2,4,2,2,1,0,8,2,106,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,3,2,1,2,0,8,2,707,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
31,10,0,5,2,1,2,0,8,2,144,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,0,3,2,1,2,0,8,2,360,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,0,3,2,1,1,0,8,2,55,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
23,9,3,4,2,1,2,0,8,2,87,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,10,3,4,2,1,2,0,8,2,266,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,1,3,5,0,1,2,0,8,2,149,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,3,4,2,2,2,0,8,2,366,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,3,2,2,2,0,8,2,87,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,10,3,4,2,2,1,0,8,2,96,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,85,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
55,6,3,1,0,0,0,0,8,2,169,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,1,3,5,2,1,2,0,8,2,250,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,2,2,0,8,2,109,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,206,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,3,2,2,2,0,8,2,184,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,10,3,5,2,1,2,0,8,2,41,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,0,3,4,2,1,2,0,8,2,252,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,0,3,3,2,1,2,0,8,2,154,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,0,2,1,0,8,2,103,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,10,3,4,2,1,2,0,8,2,137,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,0,3,2,1,2,0,8,2,238,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,10,3,4,2,2,2,0,8,2,55,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,0,3,3,0,1,2,0,8,2,125,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,10,0,4,2,1,2,0,8,2,98,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,2,3,5,0,1,2,0,8,2,107,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,10,3,4,2,1,2,0,8,2,71,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,0,3,3,0,1,2,0,8,2,151,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,4,3,1,0,2,1,0,8,2,169,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,6,3,6,0,1,2,0,8,2,167,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
56,4,3,1,2,0,0,0,8,2,114,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,0,3,5,2,1,2,0,8,2,50,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,2,2,2,0,8,2,47,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,2,3,1,0,1,2,0,8,2,92,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,2,3,1,0,1,2,0,8,2,228,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,2,3,1,0,1,2,1,8,2,293,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
38,0,3,3,2,1,2,0,8,2,98,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,4,3,1,0,1,2,0,8,2,205,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,2,3,1,0,2,2,0,8,2,107,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,10,0,4,2,2,2,0,8,2,260,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
59,4,3,6,0,1,2,0,8,2,152,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,2,4,0,2,2,0,8,2,200,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,0,2,5,2,1,2,0,8,2,127,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,4,0,1,2,0,8,2,10,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
33,10,0,4,2,1,2,0,8,2,273,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,4,0,2,1,0,8,2,101,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,3,4,2,1,1,0,8,2,465,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,6,3,4,2,1,1,0,8,2,145,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,6,3,6,0,1,1,0,8,2,593,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
50,6,3,6,2,1,2,0,8,2,93,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,6,3,4,2,1,2,0,8,2,141,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,6,3,4,2,1,2,0,8,2,155,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
33,10,0,4,2,1,2,0,8,2,370,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,10,0,4,2,1,2,0,8,2,111,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,159,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,10,0,4,2,1,2,0,8,2,1217,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,0,4,2,1,2,1,8,2,313,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,3,3,2,2,2,0,8,2,38,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,0,0,4,2,1,2,0,8,2,213,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
51,4,3,1,0,1,1,0,8,2,297,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,4,3,4,0,1,2,0,8,2,128,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,0,4,2,1,2,0,8,2,812,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
32,10,0,4,2,2,2,0,8,2,356,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,605,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
58,0,2,4,0,1,2,0,8,2,86,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,0,0,4,2,1,2,0,8,2,935,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,5,2,1,2,0,8,2,143,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
57,3,3,1,2,1,2,0,8,2,92,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,4,0,1,2,0,8,2,414,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,1,2,0,8,2,95,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,0,0,4,2,1,2,0,8,2,127,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,10,0,5,2,2,2,0,8,2,103,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,0,2,2,0,8,2,69,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,10,0,5,2,2,2,0,8,2,90,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,6,3,4,0,1,2,0,8,2,148,13,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
52,1,3,6,0,1,1,0,8,2,110,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,1,2,0,8,2,515,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,1,2,0,8,2,214,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,457,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
39,10,0,4,2,2,2,0,8,2,421,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
48,4,3,1,0,1,2,0,8,2,240,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,10,0,4,0,2,2,0,8,2,112,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,10,3,4,2,1,2,0,8,2,374,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,0,3,4,0,1,2,0,8,2,423,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,4,3,1,0,2,2,0,8,2,503,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,10,0,4,0,1,2,0,8,2,158,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,3,4,2,1,2,0,8,2,95,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,3,4,2,1,2,0,8,2,67,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,3,4,2,2,2,0,8,2,93,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,2,2,2,0,8,2,230,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,3,4,2,1,2,0,8,2,113,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,10,0,5,2,2,2,0,8,2,103,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,0,2,3,2,1,2,0,8,2,106,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,11,3,4,2,1,2,0,8,2,294,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,10,3,4,2,2,2,0,8,2,165,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,2,2,0,8,2,59,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,9,3,4,2,1,2,0,8,2,51,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,2,2,0,8,2,56,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,2,1,2,0,8,2,108,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,0,0,4,2,1,2,0,8,2,89,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,0,0,4,2,1,2,0,8,2,174,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,11,3,4,2,2,2,0,8,2,112,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,10,2,4,0,2,2,0,8,2,146,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,6,3,6,0,2,2,0,8,2,406,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,10,0,4,2,1,2,0,8,2,518,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
30,10,0,4,0,2,2,0,8,2,272,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,3,5,2,2,2,0,8,2,168,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
44,4,3,0,0,2,2,0,8,2,314,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,10,3,4,2,1,2,0,8,2,260,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,0,0,3,2,1,2,1,8,2,85,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
46,10,3,4,2,2,2,0,8,2,87,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,4,3,0,0,1,2,0,8,2,90,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,10,0,4,2,2,2,0,8,2,505,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
31,0,3,3,2,1,2,0,8,2,104,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,0,3,4,2,1,2,0,8,2,511,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,1,3,5,0,1,1,1,8,2,187,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,1,2,0,8,2,197,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
39,10,2,4,2,2,2,0,8,2,78,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,0,0,4,2,1,2,0,8,2,118,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,10,3,4,0,1,2,0,8,2,343,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,5,2,1,2,0,8,2,221,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,10,2,4,2,1,2,0,8,2,280,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
59,3,3,1,2,1,1,0,8,2,265,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
39,10,2,4,2,1,1,0,8,2,158,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
46,0,3,5,0,2,2,0,8,2,206,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,0,0,4,2,1,2,0,8,2,133,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,0,3,3,0,1,2,0,8,2,159,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
33,0,3,3,2,2,1,0,8,2,924,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
44,4,3,0,0,2,2,0,8,2,145,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,5,2,1,2,0,8,2,85,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
58,0,3,5,2,1,1,1,8,2,64,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,0,4,2,2,2,1,8,2,214,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,1,3,5,2,1,2,0,8,2,834,9,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,10,3,5,2,1,1,0,8,2,3322,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,10,3,5,0,2,1,0,8,2,153,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,2,3,0,2,2,2,0,8,2,136,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
56,4,3,1,2,1,2,0,8,2,366,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
58,0,3,5,2,1,2,0,8,2,260,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,0,3,3,2,2,2,0,8,2,107,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,6,3,6,0,2,2,0,8,2,1184,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
31,2,3,4,2,1,1,0,8,2,208,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,2,3,0,2,1,1,1,8,2,698,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
49,0,3,3,2,1,1,0,8,2,11,14,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
57,0,0,4,0,1,1,0,8,2,433,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
53,4,3,0,0,0,0,0,8,2,134,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
39,11,3,4,2,1,2,0,8,2,80,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
59,0,0,4,0,1,2,0,8,2,95,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
53,10,3,5,0,2,2,0,8,2,201,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,10,3,5,0,1,1,0,8,2,1151,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,0,3,3,2,2,1,0,8,2,189,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
33,0,3,3,2,1,1,0,8,2,168,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,3,4,2,1,2,0,8,2,61,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,0,0,4,2,1,2,0,8,2,388,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,0,3,4,2,2,2,1,8,2,122,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,11,3,5,2,1,2,0,8,2,448,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
58,10,3,4,2,1,2,1,8,2,60,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,3,4,2,2,2,0,8,2,167,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,4,3,1,2,1,2,1,8,2,92,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,0,0,4,2,1,2,0,8,2,350,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,0,3,2,2,2,0,8,2,449,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,4,3,1,2,1,2,1,8,2,158,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
55,0,2,3,2,2,1,0,8,2,388,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
44,0,2,3,0,1,2,0,8,2,145,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
48,0,3,3,0,2,2,0,8,2,112,8,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,2,0,8,2,217,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,10,0,4,2,1,1,0,8,2,153,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,10,0,4,2,1,1,0,8,2,337,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,0,0,3,2,1,1,0,8,2,94,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
45,4,3,0,2,1,1,0,8,2,425,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,0,2,3,0,2,2,0,8,2,377,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,6,3,1,0,1,2,0,8,2,52,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,4,2,1,2,0,8,2,168,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,10,3,4,2,0,0,0,8,2,1231,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
35,0,0,3,2,1,1,0,8,2,41,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,0,3,2,1,1,0,8,2,347,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,11,3,4,2,1,2,0,8,2,789,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,0,3,2,1,2,0,8,2,636,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,0,3,3,2,1,1,1,8,2,34,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,0,3,4,2,1,2,0,8,2,65,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,3,3,0,0,0,1,8,2,128,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
35,6,3,4,2,1,2,0,8,2,884,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
46,10,3,4,2,1,1,0,8,2,63,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
51,4,3,6,0,2,2,0,8,2,187,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,0,0,5,2,1,2,0,8,2,170,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
51,4,3,6,0,1,1,0,8,2,129,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
33,10,0,4,2,2,2,0,8,2,277,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,4,3,6,0,1,1,0,8,2,84,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,6,3,6,2,1,2,0,8,2,219,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
